,0
159258,0
159259,1
159260,0
159261,0
159262,0
159263,1
159264,0
159265,0
159266,0
159267,0
159268,0
159269,0
159270,0
159271,0
159272,0
159273,0
159274,0
159275,0
159276,0
159277,0
159278,0
159279,0
159280,0
159281,0
159282,0
159283,0
159284,0
159285,0
159286,0
159287,0
159288,0
159289,0
159290,0
159291,0
159292,0
159293,1
159294,0
159295,0
159296,0
159297,0
159298,0
159299,0
159300,0
159301,0
159302,0
159303,0
159304,0
159305,0
159306,0
159307,0
159308,0
159309,0
159310,0
159311,0
159312,0
159313,0
159314,0
159315,0
159316,0
159317,0
159318,0
159319,0
159320,0
159321,0
159322,1
159323,0
159324,1
159325,0
159326,0
159327,0
159328,0
159329,0
159330,0
159331,0
159332,0
159333,0
159334,0
159335,0
159336,0
159337,0
159338,0
159339,0
159340,0
159341,0
159342,0
159343,0
159344,0
159345,0
159346,0
159347,0
159348,0
159349,0
159350,0
159351,0
159352,0
159353,0
159354,0
159355,0
159356,0
159357,0
159358,0
159359,3
159360,0
159361,0
159362,0
159363,0
159364,0
159365,0
159366,0
159367,0
159368,0
159369,0
159370,0
159371,0
159372,0
159373,0
159374,0
159375,0
159376,0
159377,0
159378,0
159379,0
159380,0
159381,1
159382,0
159383,0
159384,0
159385,0
159386,1
159387,0
159388,0
159389,0
159390,0
159391,0
159392,0
159393,0
159394,0
159395,0
159396,2
159397,0
159398,0
159399,0
159400,0
159401,0
159402,0
159403,0
159404,0
159405,0
159406,0
159407,0
159408,0
159409,0
159410,0
159411,0
159412,0
159413,0
159414,0
159415,0
159416,0
159417,1
159418,0
159419,0
159420,0
159421,0
159422,0
159423,0
159424,1
159425,0
159426,0
159427,0
159428,1
159429,1
159430,0
159431,3
159432,0
159433,0
159434,0
159435,0
159436,0
159437,1
159438,0
159439,1
159440,0
159441,0
159442,0
159443,0
159444,0
159445,1
159446,0
159447,0
159448,1
159449,0
159450,0
159451,0
159452,0
159453,0
159454,0
159455,0
159456,2
159457,0
159458,0
159459,0
159460,1
159461,0
159462,1
159463,0
159464,0
159465,0
159466,0
159467,0
159468,1
159469,0
159470,0
159471,0
159472,0
159473,0
159474,0
159475,0
159476,0
159477,0
159478,1
159479,0
159480,0
159481,0
159482,0
159483,0
159484,1
159485,0
159486,0
159487,0
159488,0
159489,0
159490,1
159491,0
159492,0
159493,0
159494,0
159495,0
159496,0
159497,0
159498,0
159499,0
159500,1
159501,1
159502,0
159503,1
159504,0
159505,1
159506,0
159507,0
159508,0
159509,0
159510,0
159511,0
159512,0
159513,0
159514,0
159515,0
159516,0
159517,0
159518,0
159519,0
159520,0
159521,0
159522,0
159523,0
159524,0
159525,0
159526,0
159527,2
159528,0
159529,0
159530,0
159531,0
159532,0
159533,0
159534,0
159535,0
159536,0
159537,0
159538,0
159539,0
159540,0
159541,0
159542,0
159543,2
159544,0
159545,1
159546,2
159547,0
159548,0
159549,0
159550,0
159551,0
159552,0
159553,0
159554,1
159555,1
159556,0
159557,0
159558,0
159559,0
159560,0
159561,0
159562,0
159563,1
159564,0
159565,0
159566,0
159567,0
159568,0
159569,0
159570,0
159571,0
159572,0
159573,0
159574,0
159575,0
159576,0
159577,0
159578,0
159579,0
159580,0
159581,0
159582,0
159583,0
159584,0
159585,0
159586,0
159587,0
159588,0
159589,0
159590,0
159591,0
159592,0
159593,0
159594,0
159595,0
159596,0
159597,0
159598,0
159599,0
159600,0
159601,0
159602,0
159603,0
159604,0
159605,0
159606,0
159607,0
159608,0
159609,0
159610,0
159611,1
159612,2
159613,0
159614,1
159615,0
159616,0
159617,0
159618,0
159619,2
159620,0
159621,0
159622,0
159623,0
159624,0
159625,1
159626,0
159627,0
159628,0
159629,0
159630,0
159631,0
159632,0
159633,0
159634,0
159635,0
159636,0
159637,0
159638,1
159639,0
159640,0
159641,0
159642,0
159643,0
159644,0
159645,0
159646,0
159647,0
159648,0
159649,0
159650,0
159651,0
159652,0
159653,0
159654,1
159655,0
159656,0
159657,0
159658,0
159659,0
159660,0
159661,0
159662,0
159663,0
159664,0
159665,0
159666,0
159667,0
159668,0
159669,1
159670,0
159671,0
159672,0
159673,0
159674,0
159675,0
159676,1
159677,0
159678,1
159679,0
159680,0
159681,0
159682,0
159683,0
159684,0
159685,0
159686,0
159687,1
159688,0
159689,2
159690,0
159691,0
159692,1
159693,0
159694,1
159695,0
159696,0
159697,0
159698,0
159699,0
159700,0
159701,0
159702,0
159703,0
159704,0
159705,0
159706,0
159707,0
159708,0
159709,0
159710,0
159711,0
159712,0
159713,0
159714,0
159715,0
159716,0
159717,2
159718,0
159719,0
159720,0
159721,0
159722,0
159723,0
159724,0
159725,0
159726,0
159727,0
159728,0
159729,0
159730,0
159731,0
159732,0
159733,0
159734,0
159735,0
159736,0
159737,0
159738,0
159739,0
159740,0
159741,0
159742,0
159743,0
159744,0
159745,0
159746,0
159747,0
159748,0
159749,0
159750,0
159751,0
159752,1
159753,0
159754,0
159755,0
159756,0
159757,0
159758,2
159759,0
159760,0
159761,1
159762,0
159763,0
159764,1
159765,0
159766,0
159767,0
159768,0
159769,0
159770,0
159771,1
159772,0
159773,0
159774,0
159775,0
159776,0
159777,1
159778,0
159779,0
159780,0
159781,0
159782,0
159783,0
159784,0
159785,0
159786,1
159787,0
159788,0
159789,1
159790,0
159791,0
159792,0
159793,0
159794,0
159795,1
159796,1
159797,0
159798,1
159799,0
159800,0
159801,0
159802,0
159803,0
159804,0
159805,0
159806,0
159807,0
159808,0
159809,0
159810,1
159811,0
159812,0
159813,1
159814,0
159815,0
159816,0
159817,0
159818,0
159819,0
159820,0
159821,0
159822,0
159823,0
159824,0
159825,0
159826,0
159827,0
159828,0
159829,0
159830,0
159831,0
159832,0
159833,0
159834,0
159835,0
159836,0
159837,0
159838,0
159839,0
159840,0
159841,1
159842,0
159843,0
159844,0
159845,0
159846,0
159847,0
159848,0
159849,0
159850,0
159851,0
159852,0
159853,0
159854,0
159855,0
159856,0
159857,0
159858,0
159859,0
159860,0
159861,0
159862,1
159863,0
159864,0
159865,0
159866,0
159867,0
159868,0
159869,1
159870,0
159871,0
159872,0
159873,0
159874,0
159875,0
159876,0
159877,1
159878,0
159879,0
159880,0
159881,0
159882,0
159883,0
159884,0
159885,0
159886,1
159887,0
159888,0
159889,0
159890,0
159891,0
159892,2
159893,0
159894,0
159895,0
159896,0
159897,0
159898,0
159899,0
159900,0
159901,1
159902,0
159903,0
159904,1
159905,1
159906,0
159907,1
159908,0
159909,0
159910,0
159911,3
159912,3
159913,1
159914,0
159915,0
159916,0
159917,0
159918,0
159919,0
159920,0
159921,0
159922,0
159923,0
159924,0
159925,0
159926,0
159927,0
159928,0
159929,0
159930,0
159931,0
159932,0
159933,0
159934,0
159935,2
159936,0
159937,0
159938,1
159939,0
159940,1
159941,0
159942,0
159943,0
159944,0
159945,0
159946,0
159947,0
159948,0
159949,0
159950,0
159951,0
159952,0
159953,0
159954,0
159955,1
159956,0
159957,0
159958,0
159959,0
159960,0
159961,0
159962,0
159963,0
159964,1
159965,0
159966,0
159967,0
159968,0
159969,0
159970,0
159971,1
159972,0
159973,0
159974,0
159975,0
159976,0
159977,0
159978,0
159979,0
159980,1
159981,0
159982,0
159983,0
159984,1
159985,4
159986,0
159987,0
159988,0
159989,0
159990,0
159991,0
159992,0
159993,0
159994,0
159995,0
159996,0
159997,0
159998,0
159999,0
160000,0
160001,0
160002,0
160003,1
160004,0
160005,0
160006,0
160007,0
160008,0
160009,0
160010,1
160011,3
160012,0
160013,0
160014,0
160015,0
160016,0
160017,0
160018,0
160019,0
160020,0
160021,0
160022,0
160023,0
160024,0
160025,3
160026,2
160027,0
160028,0
160029,0
160030,0
160031,0
160032,1
160033,0
160034,0
160035,0
160036,0
160037,0
160038,5
160039,4
160040,0
160041,0
160042,0
160043,0
160044,0
160045,0
160046,2
160047,1
160048,0
160049,1
160050,0
160051,0
160052,0
160053,0
160054,1
160055,1
160056,0
160057,0
160058,0
160059,0
160060,0
160061,0
160062,0
160063,0
160064,0
160065,0
160066,0
160067,0
160068,0
160069,0
160070,0
160071,2
160072,0
160073,0
160074,0
160075,0
160076,0
160077,1
160078,0
160079,0
160080,0
160081,0
160082,0
160083,0
160084,0
160085,0
160086,0
160087,0
160088,2
160089,0
160090,0
160091,0
160092,0
160093,0
160094,0
160095,0
160096,0
160097,0
160098,0
160099,0
160100,0
160101,1
160102,1
160103,0
160104,0
160105,0
160106,1
160107,0
160108,0
160109,1
160110,1
160111,0
160112,0
160113,0
160114,0
160115,0
160116,0
160117,0
160118,0
160119,0
160120,0
160121,0
160122,0
160123,1
160124,0
160125,0
160126,0
160127,0
160128,0
160129,0
160130,0
160131,0
160132,0
160133,0
160134,0
160135,0
160136,0
160137,0
160138,0
160139,1
160140,0
160141,0
160142,0
160143,0
160144,0
160145,2
160146,0
160147,0
160148,0
160149,1
160150,0
160151,0
160152,0
160153,0
160154,1
160155,0
160156,0
160157,0
160158,0
160159,0
160160,0
160161,1
160162,0
160163,0
160164,0
160165,0
160166,0
160167,0
160168,0
160169,2
160170,0
160171,0
160172,0
160173,0
160174,0
160175,0
160176,0
160177,0
160178,0
160179,0
160180,0
160181,0
160182,0
160183,0
160184,1
160185,0
160186,0
160187,0
160188,0
160189,0
160190,0
160191,0
160192,0
160193,0
160194,0
160195,0
160196,0
160197,0
160198,0
160199,0
160200,1
160201,0
160202,0
160203,0
160204,0
160205,0
160206,0
160207,0
160208,0
160209,0
160210,4
160211,0
160212,2
160213,1
160214,2
160215,0
160216,0
160217,0
160218,0
160219,0
160220,0
160221,0
160222,2
160223,4
160224,2
160225,2
160226,0
160227,0
160228,0
160229,0
160230,0
160231,0
160232,0
160233,0
160234,1
160235,1
160236,0
160237,0
160238,0
160239,0
160240,0
160241,0
160242,0
160243,2
160244,0
160245,0
160246,0
160247,0
160248,0
160249,1
160250,1
160251,2
160252,2
160253,4
160254,0
160255,0
160256,0
160257,0
160258,0
160259,0
160260,0
160261,0
160262,1
160263,0
160264,0
160265,2
160266,1
160267,2
160268,1
160269,0
160270,0
160271,0
160272,1
160273,0
160274,0
160275,0
160276,0
160277,0
160278,0
160279,0
160280,0
160281,0
160282,0
160283,0
160284,0
160285,0
160286,0
160287,1
160288,1
160289,1
160290,1
160291,0
160292,0
160293,0
160294,0
160295,0
160296,0
160297,0
160298,0
160299,1
160300,0
160301,1
160302,0
160303,0
160304,0
160305,0
160306,0
160307,0
160308,0
160309,0
160310,0
160311,0
160312,0
160313,0
160314,0
160315,0
160316,0
160317,0
160318,0
160319,2
160320,1
160321,0
160322,0
160323,1
160324,1
160325,0
160326,0
160327,1
160328,1
160329,1
160330,1
160331,0
160332,0
160333,0
160334,0
160335,0
160336,0
160337,0
160338,0
160339,0
160340,0
160341,0
160342,1
160343,1
160344,4
160345,0
160346,0
160347,1
160348,1
160349,0
160350,0
160351,1
160352,0
160353,1
160354,1
160355,3
160356,1
160357,0
160358,0
160359,0
160360,2
160361,2
160362,1
160363,1
160364,0
160365,0
160366,0
160367,1
160368,0
160369,0
160370,1
160371,0
160372,0
160373,0
160374,0
160375,0
160376,3
160377,1
160378,0
160379,0
160380,1
160381,3
160382,1
160383,0
160384,0
160385,0
160386,0
160387,0
160388,0
160389,0
160390,0
160391,2
160392,2
160393,0
160394,0
160395,1
160396,0
160397,0
160398,0
160399,2
160400,0
160401,0
160402,0
160403,0
160404,0
160405,0
160406,0
160407,1
160408,1
160409,0
160410,2
160411,1
160412,0
160413,0
160414,0
160415,1
160416,1
160417,1
160418,5
160419,0
160420,1
160421,0
160422,0
160423,0
160424,0
160425,0
160426,0
160427,0
160428,0
160429,0
160430,0
160431,0
160432,0
160433,0
160434,0
160435,0
160436,0
160437,0
160438,0
160439,0
160440,0
160441,0
160442,0
160443,0
160444,0
160445,0
160446,0
160447,0
160448,0
160449,0
160450,0
160451,0
160452,0
160453,0
160454,0
160455,0
160456,0
160457,0
160458,0
160459,0
160460,0
160461,0
160462,0
160463,0
160464,0
160465,0
160466,0
160467,0
160468,4
160469,0
160470,0
160471,1
160472,1
160473,0
160474,0
160475,0
160476,0
160477,0
160478,0
160479,0
160480,0
160481,0
160482,0
160483,0
160484,2
160485,2
160486,0
160487,0
160488,0
160489,0
160490,0
160491,1
160492,1
160493,0
160494,1
160495,1
160496,3
160497,0
160498,3
160499,2
160500,2
160501,0
160502,0
160503,2
160504,0
160505,3
160506,1
160507,0
160508,2
160509,0
160510,0
160511,0
160512,0
160513,0
160514,0
160515,0
160516,0
160517,0
160518,0
160519,0
160520,0
160521,0
160522,0
160523,0
160524,0
160525,0
160526,0
160527,0
160528,0
160529,0
160530,0
160531,0
160532,0
160533,0
160534,0
160535,0
160536,0
160537,1
160538,2
160539,0
160540,0
160541,0
160542,0
160543,1
160544,0
160545,0
160546,0
160547,0
160548,0
160549,0
160550,0
160551,1
160552,0
160553,1
160554,0
160555,0
160556,0
160557,0
160558,0
160559,0
160560,0
160561,2
160562,0
160563,0
160564,0
160565,0
160566,0
160567,0
160568,0
160569,0
160570,0
160571,0
160572,0
160573,0
160574,0
160575,0
160576,0
160577,0
160578,0
160579,1
160580,2
160581,0
160582,0
160583,0
160584,0
160585,0
160586,0
160587,0
160588,0
160589,0
160590,0
160591,0
160592,0
160593,0
160594,0
160595,3
160596,3
160597,0
160598,0
160599,0
160600,2
160601,0
160602,0
160603,0
160604,0
160605,0
160606,1
160607,0
160608,0
160609,1
160610,0
160611,0
160612,0
160613,0
160614,0
160615,0
160616,0
160617,2
160618,0
160619,2
160620,1
160621,2
160622,0
160623,0
160624,0
160625,1
160626,2
160627,1
160628,0
160629,0
160630,0
160631,0
160632,0
160633,0
160634,0
160635,0
160636,1
160637,0
160638,1
160639,0
160640,0
160641,4
160642,2
160643,0
160644,0
160645,0
160646,1
160647,0
160648,1
160649,0
160650,4
160651,1
160652,2
160653,0
160654,0
160655,5
160656,1
160657,0
160658,0
160659,1
160660,1
160661,0
160662,0
160663,1
160664,0
160665,0
160666,0
160667,0
160668,0
160669,0
160670,0
160671,0
160672,2
160673,0
160674,0
160675,0
160676,0
160677,1
160678,0
160679,0
160680,0
160681,0
160682,0
160683,0
160684,0
160685,0
160686,1
160687,0
160688,0
160689,0
160690,0
160691,0
160692,3
160693,0
160694,0
160695,0
160696,0
160697,0
160698,0
160699,0
160700,0
160701,0
160702,0
160703,0
160704,0
160705,0
160706,0
160707,0
160708,0
160709,0
160710,0
160711,0
160712,1
160713,0
160714,0
160715,0
160716,0
160717,0
160718,0
160719,0
160720,0
160721,0
160722,0
160723,0
160724,0
160725,0
160726,0
160727,0
160728,0
160729,0
160730,0
160731,0
160732,0
160733,0
160734,0
160735,0
160736,0
160737,0
160738,0
160739,0
160740,1
160741,0
160742,0
160743,0
160744,1
160745,1
160746,1
160747,2
160748,0
160749,0
160750,0
160751,0
160752,1
160753,1
160754,1
160755,0
160756,1
160757,0
160758,1
160759,0
160760,0
160761,0
160762,0
160763,0
160764,1
160765,0
160766,0
160767,0
160768,1
160769,3
160770,0
160771,1
160772,0
160773,2
160774,0
160775,2
160776,0
160777,0
160778,0
160779,1
160780,1
160781,0
160782,0
160783,3
160784,1
160785,0
160786,0
160787,1
160788,0
160789,3
160790,5
160791,0
160792,0
160793,0
160794,0
160795,1
160796,0
160797,2
160798,0
160799,0
160800,0
160801,0
160802,2
160803,1
160804,0
160805,0
160806,0
160807,0
160808,0
160809,0
160810,0
160811,0
160812,0
160813,1
160814,0
160815,0
160816,2
160817,2
160818,1
160819,0
160820,0
160821,0
160822,1
160823,1
160824,0
160825,1
160826,1
160827,0
160828,1
160829,0
160830,0
160831,0
160832,0
160833,0
160834,0
160835,0
160836,0
160837,0
160838,0
160839,2
160840,1
160841,1
160842,0
160843,0
160844,1
160845,0
160846,2
160847,1
160848,0
160849,0
160850,0
160851,0
160852,0
160853,0
160854,0
160855,0
160856,0
160857,0
160858,1
160859,0
160860,0
160861,0
160862,0
160863,0
160864,0
160865,0
160866,0
160867,0
160868,0
160869,0
160870,0
160871,0
160872,0
160873,0
160874,0
160875,0
160876,0
160877,0
160878,0
160879,0
160880,0
160881,0
160882,2
160883,0
160884,0
160885,0
160886,0
160887,0
160888,0
160889,0
160890,0
160891,0
160892,0
160893,5
160894,1
160895,0
160896,0
160897,0
160898,0
160899,0
160900,0
160901,0
160902,0
160903,1
160904,0
160905,0
160906,0
160907,0
160908,0
160909,0
160910,0
160911,0
160912,0
160913,0
160914,0
160915,0
160916,0
160917,0
160918,1
160919,0
160920,0
160921,0
160922,1
160923,0
160924,0
160925,0
160926,0
160927,0
160928,0
160929,0
160930,0
160931,0
160932,0
160933,0
160934,0
160935,0
160936,0
160937,0
160938,0
160939,0
160940,0
160941,0
160942,0
160943,0
160944,0
160945,0
160946,0
160947,0
160948,0
160949,0
160950,0
160951,0
160952,0
160953,0
160954,1
160955,0
160956,0
160957,0
160958,0
160959,0
160960,0
160961,0
160962,0
160963,0
160964,1
160965,0
160966,0
160967,0
160968,0
160969,0
160970,0
160971,0
160972,0
160973,0
160974,0
160975,0
160976,0
160977,0
160978,0
160979,0
160980,0
160981,0
160982,0
160983,0
160984,0
160985,0
160986,0
160987,0
160988,0
160989,0
160990,0
160991,0
160992,0
160993,0
160994,1
160995,1
160996,0
160997,0
160998,0
160999,0
161000,0
161001,0
161002,0
161003,0
161004,0
161005,0
161006,0
161007,0
161008,0
161009,0
161010,0
161011,0
161012,0
161013,0
161014,0
161015,0
161016,0
161017,0
161018,0
161019,0
161020,0
161021,0
161022,0
161023,0
161024,0
161025,0
161026,0
161027,0
161028,0
161029,0
161030,0
161031,0
161032,0
161033,0
161034,0
161035,0
161036,0
161037,0
161038,0
161039,0
161040,1
161041,0
161042,0
161043,0
161044,0
161045,0
161046,0
161047,0
161048,0
161049,0
161050,1
161051,1
161052,0
161053,0
161054,0
161055,0
161056,0
161057,6
161058,3
161059,0
161060,0
161061,0
161062,0
161063,0
161064,0
161065,0
161066,0
161067,0
161068,0
161069,0
161070,0
161071,0
161072,0
161073,0
161074,0
161075,0
161076,0
161077,0
161078,0
161079,0
161080,0
161081,0
161082,0
161083,1
161084,0
161085,0
161086,0
161087,0
161088,0
161089,0
161090,0
161091,0
161092,0
161093,0
161094,0
161095,0
161096,0
161097,0
161098,0
161099,1
161100,0
161101,0
161102,0
161103,0
161104,1
161105,0
161106,0
161107,0
161108,0
161109,0
161110,0
161111,0
161112,0
161113,0
161114,0
161115,0
161116,0
161117,0
161118,0
161119,0
161120,0
161121,0
161122,0
161123,0
161124,0
161125,0
161126,0
161127,0
161128,0
161129,0
161130,0
161131,0
161132,0
161133,0
161134,0
161135,0
161136,0
161137,0
161138,0
161139,0
161140,0
161141,0
161142,0
161143,0
161144,0
161145,0
161146,0
161147,1
161148,0
161149,0
161150,0
161151,0
161152,0
161153,0
161154,0
161155,0
161156,0
161157,0
161158,0
161159,0
161160,0
161161,0
161162,0
161163,0
161164,0
161165,0
161166,0
161167,0
161168,0
161169,0
161170,0
161171,0
161172,0
161173,0
161174,1
161175,0
161176,0
161177,1
161178,0
161179,1
161180,0
161181,0
161182,0
161183,0
161184,0
161185,0
161186,1
161187,0
161188,0
161189,0
161190,1
161191,0
161192,0
161193,0
161194,1
161195,0
161196,0
161197,0
161198,0
161199,0
161200,0
161201,1
161202,0
161203,1
161204,0
161205,0
161206,4
161207,0
161208,0
161209,0
161210,2
161211,0
161212,1
161213,0
161214,2
161215,1
161216,2
161217,1
161218,0
161219,1
161220,1
161221,2
161222,0
161223,0
161224,0
161225,0
161226,0
161227,0
161228,0
161229,0
161230,0
161231,0
161232,1
161233,0
161234,0
161235,0
161236,0
161237,0
161238,0
161239,0
161240,2
161241,2
161242,0
161243,0
161244,0
161245,0
161246,0
161247,0
161248,0
161249,1
161250,3
161251,0
161252,2
161253,0
161254,0
161255,0
161256,0
161257,0
161258,0
161259,0
161260,0
161261,0
161262,0
161263,1
161264,0
161265,0
161266,0
161267,0
161268,0
161269,0
161270,0
161271,1
161272,0
161273,0
161274,0
161275,0
161276,0
161277,0
161278,0
161279,0
161280,1
161281,0
161282,0
161283,0
161284,0
161285,0
161286,0
161287,0
161288,0
161289,0
161290,1
161291,0
161292,0
161293,1
161294,0
161295,1
161296,0
161297,0
161298,0
161299,1
161300,0
161301,0
161302,0
161303,0
161304,0
161305,0
161306,0
161307,1
161308,0
161309,0
161310,0
161311,0
161312,0
161313,0
161314,0
161315,0
161316,0
161317,0
161318,0
161319,0
161320,1
161321,0
161322,0
161323,0
161324,0
161325,0
161326,0
161327,0
161328,0
161329,0
161330,0
161331,0
161332,0
161333,0
161334,0
161335,0
161336,0
161337,0
161338,0
161339,0
161340,0
161341,1
161342,0
161343,0
161344,0
161345,0
161346,0
161347,1
161348,0
161349,0
161350,0
161351,0
161352,0
161353,0
161354,0
161355,0
161356,0
161357,1
161358,0
161359,0
161360,0
161361,1
161362,1
161363,1
161364,0
161365,0
161366,2
161367,0
161368,0
161369,0
161370,2
161371,0
161372,0
161373,1
161374,0
161375,2
161376,0
161377,0
161378,1
161379,0
161380,2
161381,0
161382,1
161383,1
161384,0
161385,1
161386,0
161387,2
161388,1
161389,1
161390,2
161391,0
161392,0
161393,0
161394,0
161395,1
161396,0
161397,0
161398,0
161399,0
161400,0
161401,0
161402,0
161403,0
161404,3
161405,0
161406,0
161407,0
161408,3
161409,3
161410,0
161411,1
161412,2
161413,0
161414,0
161415,0
161416,0
161417,0
161418,1
161419,1
161420,0
161421,0
161422,1
161423,0
161424,0
161425,0
161426,0
161427,0
161428,0
161429,0
161430,0
161431,0
161432,0
161433,0
161434,0
161435,0
161436,0
161437,0
161438,0
161439,0
161440,0
161441,0
161442,0
161443,0
161444,0
161445,0
161446,0
161447,0
161448,0
161449,0
161450,0
161451,0
161452,0
161453,0
161454,0
161455,0
161456,0
161457,0
161458,0
161459,2
161460,0
161461,1
161462,0
161463,1
161464,0
161465,0
161466,0
161467,0
161468,0
161469,0
161470,0
161471,0
161472,2
161473,3
161474,2
161475,1
161476,0
161477,2
161478,0
161479,0
161480,2
161481,1
161482,3
161483,0
161484,0
161485,0
161486,0
161487,0
161488,2
161489,2
161490,0
161491,2
161492,1
161493,1
161494,0
161495,2
161496,1
161497,2
161498,0
161499,1
161500,1
161501,1
161502,1
161503,0
161504,0
161505,1
161506,0
161507,0
161508,1
161509,0
161510,1
161511,1
161512,0
161513,1
161514,0
161515,1
161516,0
161517,0
161518,0
161519,0
161520,1
161521,0
161522,0
161523,2
161524,1
161525,0
161526,1
161527,1
161528,1
161529,2
161530,0
161531,0
161532,0
161533,0
161534,0
161535,0
161536,0
161537,0
161538,1
161539,0
161540,0
161541,0
161542,0
161543,0
161544,0
161545,0
161546,0
161547,0
161548,0
161549,0
161550,0
161551,0
161552,0
161553,2
161554,0
161555,0
161556,1
161557,2
161558,0
161559,0
161560,0
161561,0
161562,0
161563,1
161564,1
161565,0
161566,0
161567,0
161568,0
161569,0
161570,0
161571,0
161572,1
161573,0
161574,0
161575,0
161576,0
161577,0
161578,0
161579,3
161580,1
161581,0
161582,0
161583,2
161584,1
161585,0
161586,3
161587,1
161588,1
161589,0
161590,0
161591,0
161592,1
161593,1
161594,0
161595,0
161596,0
161597,1
161598,1
161599,3
161600,0
161601,0
161602,1
161603,1
161604,1
161605,0
161606,0
161607,0
161608,1
161609,0
161610,0
161611,0
161612,0
161613,0
161614,0
161615,0
161616,0
161617,2
161618,0
161619,0
161620,0
161621,1
161622,1
161623,0
161624,0
161625,0
161626,1
161627,1
161628,0
161629,0
161630,0
161631,1
161632,1
161633,1
161634,2
161635,2
161636,0
161637,0
161638,0
161639,0
161640,0
161641,1
161642,1
161643,1
161644,3
161645,1
161646,2
161647,1
161648,0
161649,1
161650,0
161651,1
161652,1
161653,5
161654,4
161655,0
161656,0
161657,0
161658,0
161659,1
161660,2
161661,1
161662,0
161663,0
161664,0
161665,0
161666,0
161667,0
161668,0
161669,0
161670,0
161671,0
161672,0
161673,0
161674,0
161675,0
161676,0
161677,0
161678,0
161679,0
161680,0
161681,0
161682,0
161683,0
161684,0
161685,0
161686,0
161687,1
161688,0
161689,0
161690,0
161691,1
161692,1
161693,1
161694,0
161695,0
161696,0
161697,0
161698,1
161699,0
161700,0
161701,0
161702,0
161703,0
161704,1
161705,0
161706,0
161707,0
161708,1
161709,0
161710,1
161711,0
161712,0
161713,0
161714,0
161715,0
161716,0
161717,0
161718,0
161719,1
161720,0
161721,1
161722,0
161723,0
161724,0
161725,0
161726,0
161727,0
161728,2
161729,1
161730,0
161731,0
161732,0
161733,1
161734,0
161735,0
161736,0
161737,4
161738,2
161739,0
161740,3
161741,0
161742,0
161743,2
161744,0
161745,0
161746,1
161747,2
161748,0
161749,1
161750,1
161751,0
161752,0
161753,1
161754,0
161755,0
161756,0
161757,0
161758,0
161759,0
161760,0
161761,0
161762,0
161763,1
161764,0
161765,0
161766,0
161767,0
161768,0
161769,3
161770,0
161771,0
161772,0
161773,0
161774,1
161775,0
161776,0
161777,0
161778,0
161779,0
161780,0
161781,0
161782,0
161783,0
161784,0
161785,0
161786,0
161787,0
161788,0
161789,0
161790,1
161791,0
161792,0
161793,0
161794,0
161795,0
161796,0
161797,0
161798,0
161799,0
161800,0
161801,0
161802,1
161803,0
161804,0
161805,0
161806,0
161807,0
161808,0
161809,0
161810,0
161811,0
161812,0
161813,0
161814,0
161815,0
161816,0
161817,1
161818,0
161819,0
161820,0
161821,0
161822,0
161823,0
161824,0
161825,0
161826,0
161827,0
161828,0
161829,0
161830,0
161831,0
161832,0
161833,0
161834,0
161835,0
161836,0
161837,0
161838,0
161839,0
161840,0
161841,1
161842,1
161843,5
161844,0
161845,0
161846,0
161847,2
161848,0
161849,1
161850,0
161851,1
161852,0
161853,0
161854,0
161855,0
161856,0
161857,0
161858,1
161859,3
161860,1
161861,3
161862,1
161863,0
161864,0
161865,0
161866,2
161867,3
161868,0
161869,0
161870,1
161871,1
161872,0
161873,0
161874,0
161875,0
161876,0
161877,0
161878,3
161879,0
161880,0
161881,0
161882,0
161883,0
161884,1
161885,1
161886,0
161887,0
161888,0
161889,0
161890,0
161891,0
161892,0
161893,1
161894,0
161895,0
161896,0
161897,0
161898,0
161899,0
161900,0
161901,0
161902,0
161903,0
161904,0
161905,0
161906,0
161907,1
161908,0
161909,0
161910,0
161911,0
161912,2
161913,0
161914,0
161915,1
161916,1
161917,0
161918,3
161919,0
161920,0
161921,0
161922,0
161923,0
161924,0
161925,0
161926,0
161927,0
161928,1
161929,2
161930,0
161931,1
161932,0
161933,0
161934,0
161935,0
161936,0
161937,0
161938,0
161939,0
161940,1
161941,0
161942,0
161943,0
161944,0
161945,0
161946,1
161947,1
161948,0
161949,0
161950,0
161951,2
161952,2
161953,4
161954,0
161955,0
161956,0
161957,0
161958,1
161959,2
161960,0
161961,0
161962,3
161963,0
161964,0
161965,0
161966,0
161967,1
161968,1
161969,1
161970,2
161971,0
161972,0
161973,0
161974,1
161975,0
161976,0
161977,1
161978,0
161979,0
161980,0
161981,0
161982,2
161983,0
161984,0
161985,1
161986,1
161987,0
161988,0
161989,0
161990,0
161991,0
161992,0
161993,0
161994,0
161995,0
161996,1
161997,0
161998,0
161999,0
162000,0
162001,0
162002,0
162003,1
162004,0
162005,0
162006,1
162007,0
162008,0
162009,0
162010,0
162011,0
162012,0
162013,0
162014,0
162015,0
162016,0
162017,0
162018,0
162019,0
162020,0
162021,0
162022,0
162023,0
162024,0
162025,0
162026,0
162027,0
162028,0
162029,1
162030,1
162031,0
162032,3
162033,0
162034,0
162035,1
162036,1
162037,0
162038,1
162039,0
162040,1
162041,3
162042,1
162043,1
162044,0
162045,0
162046,0
162047,0
162048,0
162049,2
162050,0
162051,2
162052,0
162053,0
162054,0
162055,0
162056,0
